       281      2886      7801       754 PHILA      STLOUIS   
       608      1055     23565      1277 HARTFORD   STLOUIS   
       288       694     10140       711 NEWORLEANS STLOUIS   
       117       749      8349       371 PORTLAND   STLOUIS   
        90       324      3220       299 BALTIMORE  STLOUIS   
        27        63      1161       100 WICHITA    STLOUIS   
       290     16455      7231       774 MIAMI      STLOUIS   
       270     14968      3164      1519 LYNDHURST  STLOUIS   
       364       467     13136       438 LOUISVILLE STLOUIS   
        21        58       985        42 CARSONCITY STLOUIS   
         6       153        13        25 MEMPHIS    DENVER    
         3         5       156        22 NEWORLEANS DENVER    
         9       107       403        40 PORTLAND   DENVER    
        33       111      1735       113 OKLACITY   DENVER    
       671     20047      1866      1054 DURHAM     DENVER    
        10        97        12        26 MILWAUKEE  DENVER    
       211     13679      3022       953 LYNDHURST  DENVER    
         2        27        20        13 LOUISVILLE DENVER    
         2         3        67        14 SEATTLE    DENVER    
        31        19      1403        54 DESMOINES  DENVER    
         5        82       140        19 MILWAUKEE  PHILA     
         1        36         1         3 MEMPHIS    PHILA     
        92      2046      1139       440 PHILA      PHILA     
        68      3486       377       107 NEWORLEANS PHILA     
        58      2273       184       168 MIAMI      PHILA     
       134      4887      1040       444 DETROIT    PHILA     
        53      1239       132       145 BIRMINGHAM PHILA     
       441     36579       919      2525 LYNDHURST  PHILA     
       239      4640       449       653 DURHAM     PHILA     
         7        64       289        33 LOUISVILLE PHILA     
        12       103       112        48 SEATTLE    PHILA     
        75      2740        91       257 DESMOINES  PHILA     
       311      4066      3714       796 CARSONCITY ARLINGTON 
        41       321      1627       150 BOISE      ARLINGTON 
       386       802     15657      1141 DESMOINES  ARLINGTON 
        10       336        17        40 SALTLAKE   DENVER    
        17       536        28        16 CARSONCITY DENVER    
         3         3       125         8 BOISE      DENVER    
       165      7660       273       568 MILWAUKEE  SANFRAN   
         4       146         4        11 SALTLAKE   PHILA     
        16       859        11        24 OKLACITY   PHILA     
       132       236      5876       289 BOISE      BOSTON    
         1         7         1         5 OMAHA      MIAMI     
       111     15352       227       118 SALTLAKE   MIAMI     
         1        39         0         1 CARSONCITY MIAMI     
        37       414       535       123 MEMPHIS    MIAMI     
        81      2345      6493       304 HARTFORD   MIAMI     
        25        37      1119        71 NEWORLEANS MIAMI     
        14         8       116        57 PORTLAND   MIAMI     
        40      3834       868       174 BALTIMORE  MIAMI     
       710      2522     40758      2160 MIAMI      MIAMI     
       410      8170     10929       474 PHOENIX    MIAMI     
        13       215        62        32 WICHITA    MIAMI     
       218      6212       696       993 DETROIT    MIAMI     
        16       434       562        74 BIRMINGHAM MIAMI     
         2         5        44         6 BOISE      MIAMI     
         7        84       148        13 LOUISVILLE MIAMI     
        40      1404       509        80 DESMOINES  MIAMI     
        90      2636       282       122 SEATTLE    MIAMI     
        37        76      1703       174 ROCHESTER  ARLINGTON 
         0         0         0         3 BOISE      MINNEAPOLS
        29        73      1221       148 MILWAUKEE  PHOENIX   
        39        57      1579       138 MEMPHIS    PHOENIX   
        64       133      2573       226 LOUISVILLE PHOENIX   
        34        36      1393       157 DESMOINES  PHOENIX   
        59       902       180       461 SEATTLE    SEATTLE   
        15        24       467        46 OMAHA      MILWAUKEE 
         8         7       267       117 MILWAUKEE  MILWAUKEE 
        58      2742        71       213 PORTLAND   MILWAUKEE 
       251     12447       635       774 SEATTLE    MILWAUKEE 
       133       277      9587       883 BALTIMORE  LYNDHURST 
        87       178      5535       205 OKLACITY   LYNDHURST 
        16        43       948       119 BOISE      LYNDHURST 
         2        45         2         6 ROCHESTER  BUFFALO   
         7       335         4        35 OMAHA      PHOENIX   
       200       205      3299       311 ROCHESTER  PHOENIX   
        12         6       500        40 SALTLAKE   PHOENIX   
        14        12       364        38 PORTLAND   PHOENIX   
         1        13         1         2 SALTLAKE   OKLACITY  
        54       434      1759       288 NEWORLEANS OKLACITY  
        16       351        28        45 OKLACITY   OKLACITY  
        17       890        29        86 MEMPHIS    MILWAUKEE 
        63       497       200        80 MIAMI      MILWAUKEE 
       367     32893      3807      1422 LYNDHURST  MILWAUKEE 
        28      3374        35       104 WICHITA    MILWAUKEE 
        21       636        48       196 DETROIT    MILWAUKEE 
       107      2597       154       292 DURHAM     MILWAUKEE 
        21        36      2243        24 OMAHA      LYNDHURST 
       146      1449      8959       994 DETROIT    LYNDHURST 
        46      4262       163       391 ROCHESTER  LYNDHURST 
        99      1851      1442       482 SALTLAKE   LYNDHURST 
         7       523        10        89 CARSONCITY LYNDHURST 
        29        41      2255       331 PORTLAND   LYNDHURST 
        91       536      9922       550 WICHITA    LYNDHURST 
       323      9516     16356      1598 DURHAM     LYNDHURST 
         3         2       123        24 DESMOINES  LYNDHURST 
        71      7355       108       479 SEATTLE    LYNDHURST 
       303      5547      3006      1001 DETROIT    SANFRAN   
       408     10793      1682      1035 DURHAM     SANFRAN   
        14       708        78       151 OKLACITY   MIAMI     
        66      5060       202       152 DURHAM     MIAMI     
      8843     14859    195886     12490 DURHAM     DURHAM    
       206       288      4774       660 DETROIT    DETROIT   
        70       240      1537       222 SALTLAKE   DETROIT   
        96       940      2184       248 CARSONCITY DETROIT   
        73       481      1778       364 MEMPHIS    DETROIT   
        45       360      1013       201 NEWORLEANS DETROIT   
        18       897       264        94 BALTIMORE  DETROIT   
        23       426       376       160 OKLACITY   DETROIT   
       311      7228      1435       782 DURHAM     DETROIT   
        38       485       504       143 BIRMINGHAM DETROIT   
        26        82       635       136 BOISE      DETROIT   
        98       177      2793       408 WICHITA    DETROIT   
       118       164      3158       590 LOUISVILLE DETROIT   
        54        74      1922       135 DESMOINES  DETROIT   
        68       109      2264       324 SEATTLE    DETROIT   
         1        15         1        10 ROCHESTER  HARTFORD  
         8       209        19        18 BALTIMORE  HARTFORD  
         1         6         1         1 SEATTLE    HARTFORD  
         2        78         2        17 OMAHA      DENVER    
         4         3       188         7 WICHITA    DENVER    
         0         0         1         1 ROCHESTER  SANFRAN   
       272     10323      5993       520 MILWAUKEE  HARTFORD  
         3        80         3         2 BIRMINGHAM HARTFORD  
         7       160         9         7 MEMPHIS    SANFRAN   
        73       250      2705       311 STLOUIS    STLOUIS   
       422      9417      6283       628 DURHAM     STLOUIS   
         7        10       164        18 OMAHA      DETROIT   
        11       287        18        46 ROCHESTER  DETROIT   
        35        50       917       161 PORTLAND   DETROIT   
        10        36       575        41 BIRMINGHAM STLOUIS   
        57       111      1670       106 BOISE      STLOUIS   
       194       480     14350       592 SEATTLE    STLOUIS   
         8         5       563       107 OMAHA      OKLACITY  
        18        11      1102       156 MILWAUKEE  OKLACITY  
         4         3       278        32 SANFRAN    OKLACITY  
         2       143         2        21 MEMPHIS    OKLACITY  
         9       481         9       116 LOUISVILLE OKLACITY  
       156       301      3347       248 OMAHA      DURHAM    
         1         6         1         1 ROCHESTER  DURHAM    
        18       457       127        70 SALTLAKE   DURHAM    
        68       203      1108       246 CARSONCITY DURHAM    
        45       743       626       126 MEMPHIS    DURHAM    
       638      9466      9710      1549 HARTFORD   DURHAM    
       180       350      5017       350 NEWORLEANS DURHAM    
        22        31       387        75 PORTLAND   DURHAM    
       399      3617      5612       590 WICHITA    DURHAM    
        46       190      2905        65 BIRMINGHAM DURHAM    
         1         9         4         5 BOISE      DURHAM    
       102       208      2127       250 LOUISVILLE DURHAM    
        26        56       544        53 DESMOINES  DURHAM    
       136      3415      1467       432 SEATTLE    DURHAM    
        16        71       421        29 OKLACITY   STLOUIS   
        53      1150       123        89 OMAHA      STLOUIS   
       105     10243       579       319 MEMPHIS    STLOUIS   
        32        48      1405        68 DESMOINES  STLOUIS   
         2        20         1         3 PORTLAND   BIRMINGHAM
         8       357        26        31 DENVER     BIRMINGHAM
        20       200        24        94 BIRMINGHAM BIRMINGHAM
         1        24         1        24 SEATTLE    PORTLAND  
:LME
