 3 2131 000 2604 00004
 3 2125 000 2604 00004
 3 2166 000 2604 00004
 3 2312 001 2604 00004
 3 2306 001 2604 00004
 3 3007 000 2604 00004
 3 2314 001 2604 00004
 3 2402 002 2604 00004
 3 2537 000 2604 00004
 5 2125 000 2604 00003
 5 2166 000 2604 00003
 5 2217 034 2604 00003
 5 2053 033 2604 00003
 5 2131 000 2604 00003
 5 2306 001 2604 00003
 5 2314 001 2604 00003
 5 2402 002 2604 00003
 5 3007 000 2604 00003
 5 2312 001 2604 00003
 5 2537 000 2604 00003
 3 2053 033 2604 00027
 3 2217 034 2604 00037
 3 2131 000 2604 00004
 3 2166 000 2604 00004
 3 2125 000 2604 00004
 3 2312 001 2604 00004
 3 2306 001 2604 00004
 3 2314 001 2604 00004
 3 3007 000 2604 00004
 5 2053 033 2604 00003
 5 2217 034 2604 00003
 5 2131 000 2604 00003
 5 2166 000 2604 00003
 5 2125 000 2604 00003
 5 2306 001 2604 00003
 5 2314 001 2604 00003
 5 2312 001 2604 00003
 5 3007 000 2604 00003
 3 2217 034 2604 00037
 3 2053 033 2604 00027
 5 2053 033 2604 00003
 5 2217 034 2604 00003
 3 2217 034 2604 00027
 3 2053 033 2604 00027
 3 2166 000 2604 00004
 3 2131 000 2604 00004
 3 2125 000 2604 00004
 3 3007 000 2604 00004
 5 2053 033 2604 00003
 5 2217 034 2604 00003
 5 2131 000 2604 00003
 5 2166 000 2604 00003
 3 2312 001 2604 00004
 5 2125 000 2604 00003
 5 3007 000 2604 00003
 5 2312 001 2604 00003
 3 2053 033 2604 00027
 3 2217 034 2604 00037
 5 2217 034 2604 00003
 5 2053 033 2604 00003
 3 2053 033 2604 00037
 3 2217 034 2604 00037
 3 2131 000 2604 00004
 3 2125 000 2604 00004
 3 2312 001 2604 00004
 3 2166 000 2604 00004
 3 3007 000 2604 00004
 3 2402 002 2604 00004
 5 2217 034 2604 00003
 5 2053 033 2604 00003
 5 2131 000 2604 00003
 5 2166 000 2604 00003
 5 2125 000 2604 00003
 5 3007 000 2604 00003
 5 2312 001 2604 00003
 5 2402 002 2604 00003
 3 2217 034 2604 00037
 3 2053 033 2604 00027
 3 2166 000 2604 00004
 3 2131 000 2604 00004
 3 2306 001 2604 00004
 3 2125 000 2604 00004
 3 2314 001 2604 00004
 3 2537 000 2604 00004
 3 2312 001 2604 00004
 3 2402 002 2604 00004
 3 3007 000 2604 00004
 5 2131 000 2604 00003
 5 2166 000 2604 00003
 5 2053 033 2604 00003
 5 2125 000 2604 00003
 5 2402 002 2604 00003
 5 3007 000 2604 00003
 5 2306 001 2604 00003
 5 2312 001 2604 00003
 5 2537 000 2604 00003
 5 2314 001 2604 00003
 5 2217 034 2604 00003
 3 2217 034 2604 00037
 3 2053 033 2604 00037
 5 2217 034 2604 00003
 5 2053 033 2604 00003
 3 2217 034 2604 00037
 3 2053 033 2604 00037
 3 2166 000 2604 00004
 3 2125 000 2604 00004
 3 2131 000 2604 00004
 3 2312 001 2604 00004
 3 3007 000 2604 00004
 3 2402 002 2604 00004
 3 2306 001 2604 00004
 3 2314 001 2604 00004
 5 2166 000 2604 00003
 5 2125 000 2604 00003
 5 2314 001 2604 00003
 5 2131 000 2604 00003
 5 2217 034 2604 00003
 5 3007 000 2604 00003
 5 2053 033 2604 00003
 5 2312 001 2604 00003
 5 2306 001 2604 00003
 5 2402 002 2604 00003
 3 2053 033 2604 00027
 3 2217 034 2604 00037
 3 2166 000 2604 00004
 3 2131 000 2604 00004
 3 2312 001 2604 00004
 3 3007 000 2604 00004
 3 2306 001 2604 00004
 3 2537 000 2604 00004
 3 2402 002 2604 00004
 3 2314 001 2604 00004
 3 2125 000 2604 00004
 5 2125 000 2604 00003
 5 2402 002 2604 00003
 5 2217 034 2604 00003
 5 2053 033 2604 00003
 5 2131 000 2604 00003
 5 3007 000 2604 00003
 5 2166 000 2604 00003
 5 2306 001 2604 00003
 5 2312 001 2604 00003
 5 2314 001 2604 00003
 5 2537 000 2604 00003
 3 2053 033 2604 00027
 3 2217 034 2604 00037
 5 2053 033 2604 00003
 5 2217 034 2604 00003
 3 2217 034 2604 00037
 3 2053 033 2604 00037
 3 2125 000 2604 00004
 3 2402 002 2604 00004
 3 2166 000 2604 00004
 3 2131 000 2604 00004
 3 2312 001 2604 00004
 3 3007 000 2604 00004
 3 2537 000 2604 00004
 3 2314 001 2604 00004
 3 2306 001 2604 00004
 5 2131 000 2604 00003
 5 2314 001 2604 00003
 5 2125 000 2604 00003
 5 3007 000 2604 00003
 5 2306 001 2604 00003
 5 2166 000 2604 00003
 5 2217 034 2604 00003
 5 2053 033 2604 00003
 5 2402 002 2604 00003
 5 2537 000 2604 00003
 5 2312 001 2604 00003
 3 2217 034 2604 00037
 3 2053 033 2604 00027
 3 2125 000 2604 00004
 3 2312 001 2604 00004
 3 2131 000 2604 00004
 3 2166 000 2604 00004
 3 2402 002 2604 00004
 3 2314 001 2604 00004
 3 2306 001 2604 00004
 3 3007 000 2604 00004
 3 2537 000 2604 00004
 5 2166 000 2604 00003
 5 2131 000 2604 00003
 5 2314 001 2604 00003
 5 2217 034 2604 00003
 5 2053 033 2604 00003
 5 2125 000 2604 00003
 5 2312 001 2604 00003
 5 2402 002 2604 00003
 5 2306 001 2604 00003
 5 3007 000 2604 00003
 5 2537 000 2604 00003
 3 2217 034 2604 00037
 3 2053 033 2604 00027
 5 2217 034 2604 00003
 5 2053 033 2604 00003
 3 2053 033 2604 00027
 3 2217 034 2604 00037
 5 2053 033 2604 00003
 5 2217 034 2604 00003
 3 2053 033 2604 00037
 3 2131 000 2604 00004
 3 2125 000 2604 00004
 3 2312 001 2604 00004
 3 2166 000 2604 00004
 3 2306 001 2604 00004
 3 2314 001 2604 00004
 3 3007 000 2604 00004
 3 2402 002 2604 00004
 3 2537 000 2604 00004
 3 2217 034 2604 00037
 5 2166 000 2604 00003
 5 2053 033 2604 00003
 5 2131 000 2604 00003
 5 2125 000 2604 00003
 5 2306 001 2604 00003
 5 2314 001 2604 00003
 5 2312 001 2604 00003
 5 2402 002 2604 00003
 5 3007 000 2604 00003
 5 2217 034 2604 00003
 5 2537 000 2604 00003
 3 2217 034 2604 00037
 3 2053 033 2604 00037
 3 2166 000 2604 00004
 3 2131 000 2604 00004
 3 2125 000 2604 00004
 3 2306 001 2604 00004
 5 2217 034 2604 00003
 5 2053 033 2604 00003
 5 2166 000 2604 00003
 5 2131 000 2604 00003
 5 2306 001 2604 00003
 5 2125 000 2604 00003
 3 2217 034 2604 00037
 3 2053 033 2604 00037
 5 2217 034 2604 00003
 5 2053 033 2604 00003
 3 2217 034 2604 00037
 3 2053 033 2604 00037
 3 2125 000 2604 00004
 3 2166 000 2604 00004
 3 2131 000 2604 00004
 3 2312 001 2604 00004
 3 2314 001 2604 00004
 3 2306 001 2604 00004
 3 2402 002 2604 00004
 3 2537 000 2604 00004
 5 2217 034 2604 00003
 5 2166 000 2604 00003
 5 2131 000 2604 00003
 5 2125 000 2604 00003
 5 2312 001 2604 00003
 5 2402 002 2604 00003
 5 2314 001 2604 00003
 5 2053 033 2604 00003
 5 2537 000 2604 00003
 5 2306 001 2604 00003
 3 2053 033 2604 00037
 3 2217 034 2604 00037
 5 2217 034 2604 00003
 5 2053 033 2604 00003
 3 2217 034 2604 00037
 3 2166 000 2604 00004
 3 2312 001 2604 00004
 3 2314 001 2604 00004
 3 3007 000 2604 00004
 3 2306 001 2604 00004
 3 2402 002 2604 00004
 3 2537 000 2604 00004
 3 2053 033 2604 00027
 3 2125 000 2604 00004
 3 2131 000 2604 00004
 5 2166 000 2604 00003
 5 2217 034 2604 00003
 5 3007 000 2604 00003
 5 2312 001 2604 00003
 5 2306 001 2604 00003
 5 2537 000 2604 00003
 5 2314 001 2604 00003
 5 2402 002 2604 00003
 3 2217 034 2604 00037
 5 2053 033 2604 00003
 5 2125 000 2604 00003
 5 2131 000 2604 00003
 3 2053 033 2604 00037
 5 2217 034 2604 00003
 5 2053 033 2604 00003
 3 2217 034 2604 00037
 3 2053 033 2604 00027
 3 2131 000 2604 00004
 3 2125 000 2604 00004
 3 2166 000 2604 00004
 3 2312 001 2604 00004
 3 2314 001 2604 00004
 3 3007 000 2604 00004
 3 2306 001 2604 00004
 3 2537 000 2604 00004
 3 2402 002 2604 00004
 5 3007 000 2604 00003
 5 2131 000 2604 00003
 5 2125 000 2604 00003
 5 2166 000 2604 00003
 5 2217 034 2604 00003
 5 2402 002 2604 00003
 5 2053 033 2604 00003
 5 2537 000 2604 00003
 5 2314 001 2604 00003
 5 2312 001 2604 00003
 5 2306 001 2604 00003
 3 2053 033 2604 00027
 3 2217 034 2604 00037
 3 2125 000 2604 00004
 3 2166 000 2604 00004
 3 2131 000 2604 00004
 3 2312 001 2604 00004
 3 2402 002 2604 00004
 3 2306 001 2604 00004
 3 2314 001 2604 00004
 3 3007 000 2604 00004
 5 2131 000 2604 00003
 5 2217 034 2604 00003
 5 2125 000 2604 00003
 5 2314 001 2604 00003
 5 2166 000 2604 00003
 5 2053 033 2604 00003
 5 2402 002 2604 00003
 5 3007 000 2604 00003
 5 2306 001 2604 00003
 5 2312 001 2604 00003
 3 2053 033 2604 00037
 3 2217 034 2604 00037
 4 2217 034 2604 00001
 4 2053 033 2604 00001
 5 2217 034 2604 00001
 5 2053 033 2604 00001
 4 3311 002 2313 00001
 2 3311 002 2313 00002
 4 2313 004 3311 00001
 4 3311 002 2313 00001
 2 3311 002 2313 00002
 2 2313 004 3311 00002
 3 2217 034 2604 00037
 3 2053 033 2604 00037
 3 2166 000 2604 00004
 3 2131 000 2604 00004
 3 2312 001 2604 00004
 3 2314 001 2604 00004
 3 2402 002 2604 00004
 3 2306 001 2604 00004
 3 2537 000 2604 00004
 3 3007 000 2604 00004
 4 2052 032 2621 00002
 4 2621 032 2052 00003
 4 2621 021 2052 00001
 4 2052 020 2621 00001
 2 2052 020 2621 00027
 2 2621 021 2052 00027
 3 2125 000 2604 00004
 3 2604 001 2125 00004
 4 2152 035 2161 00001
 4 2161 021 2152 00003
 5 2166 000 2604 00003
 5 2402 002 2604 00003
 5 2131 000 2604 00003
 5 2306 001 2604 00003
 5 2314 001 2604 00003
 5 3007 000 2604 00003
 5 2053 033 2604 00003
 5 2125 000 2604 00003
 5 2217 034 2604 00003
 5 2312 001 2604 00003
 5 2537 000 2604 00003
 3 2053 033 2604 00024
 3 2217 034 2604 00037
 3 2166 000 2604 00004
 3 2131 000 2604 00004
 3 2312 001 2604 00004
 3 2125 000 2604 00004
 3 2402 002 2604 00004
 3 2306 001 2604 00004
 3 3007 000 2604 00004
 3 2537 000 2604 00004
 3 2314 001 2604 00004
 5 2053 033 2604 00003
 5 2217 034 2604 00003
 5 2125 000 2604 00003
 5 3007 000 2604 00003
 5 2166 000 2604 00003
 5 2312 001 2604 00003
 5 2131 000 2604 00003
 5 2314 001 2604 00003
 5 2537 000 2604 00003
 5 2402 002 2604 00003
 5 2306 001 2604 00003
 3 2053 033 2604 00027
 3 2217 034 2604 00037
 5 2053 033 2604 00003
 5 2217 034 2604 00003
 3 2053 033 2604 00037
 3 2217 034 2604 00037
 3 2166 000 2604 00004
 3 2125 000 2604 00004
 4 2166 000 2604 00001
 4 2125 000 2604 00001
 4 2217 034 2604 00001
 4 2053 033 2604 00001
 5 2166 000 2604 00001
 5 2125 000 2604 00001
 5 2217 034 2604 00001
 5 2053 033 2604 00001
 2 2052 032 2621 00004
 2 2621 032 2052 00004
 2 2161 021 2152 00004
 2 2152 035 2161 00004
 4 3311 002 2313 00001
 4 2313 004 3311 00001
 2 2313 004 3311 00002
 2 3311 002 2313 00002
 4 2152 035 2161 00001
 4 2161 021 2152 00003
 2 2161 021 2152 00004
 2 2152 035 2161 00004
 4 2750 001 2245 00001
 4 2245 016 2750 00001
 5 2750 001 2245 00001
 4 2313 004 3311 00001
 4 3311 002 2313 00001
 2 2313 004 3311 00002
 2 3311 002 2313 00002
 4 2630 001 2645 00001
 5 2630 001 2645 00001
 4 2063 004 2303 00001
 5 2063 004 2303 00003
 3 2063 004 2303 00004
 4 2066 002 2364 00001
 2 2066 002 2364 00004
 4 3173 000 2364 00001
 2 3173 000 2364 00004
 3 2630 001 2645 00004
 3 2645 000 2630 00004
 4 2020 006 2001 00001
 2 2020 006 2001 00004
 4 2052 032 2621 00002
 4 2621 032 2052 00003
 4 2621 021 2052 00001
 4 2052 020 2621 00001
 5 2621 021 2052 00001
 3 2621 021 2052 00037
 3 2052 020 2621 00037
 2 2052 032 2621 00004
 2 2621 032 2052 00004
 4 2161 021 2152 00001
 4 2152 035 2161 00003
 2 2152 035 2161 00004
 2 2161 021 2152 00004
 4 3016 007 3020 00001
 4 2070 000 3020 00001
 5 3016 007 3020 00001
 5 2070 000 3020 00001
 5 2724 001 0670 00003
 3 2724 001 0670 00004
 4 2057 033 2050 00001
 4 2050 030 2057 00003
 5 2756 003 1444 00003
 2 2050 030 2057 00004
 2 2057 033 2050 00004
 4 2417 007 2520 00001
 4 2520 005 2417 00001
 5 2417 007 2520 00001
 3 2417 007 2520 00004
 3 2520 005 2417 00004
 4 2302 006 2367 00001
 4 2307 002 2367 00001
 4 2012 016 2367 00001
 5 2307 002 2367 00003
 5 2012 016 2367 00003
 5 2302 006 2367 00001
 5 2366 002 2367 00001
 4 2621 032 2052 00002
 4 2052 032 2621 00003
 4 2052 020 2621 00001
 4 2621 021 2052 00001
 2 2052 020 2621 00027
 2 2621 021 2052 00027
 2 2052 032 2621 00004
 2 2621 032 2052 00004
 4 2057 033 2050 00001
 4 2050 030 2057 00003
 2 2050 030 2057 00004
 2 2057 033 2050 00004
 3 2366 002 2367 00004
 3 2307 002 2367 00004
 3 2012 016 2367 00004
 3 2302 006 2367 00004
 3 2367 002 2302 00004
 4 2341 005 2233 00001
 4 2233 004 2341 00001
 2 2341 005 2233 00002
 2 2233 004 2341 00002
 3 2756 003 1444 00002
 5 2065 007 1154 00001
 4 2554 001 3231 00001
 5 2554 001 3231 00001
 4 2544 006 2571 00001
 5 2544 006 2571 00001
 5 2527 006 0631 00003
 5 2454 010 1026 00003
 3 2454 010 1026 00002
 5 2520 011 0542 00001
 4 2762 002 2761 00001
 5 2762 002 2761 00001
 4 2716 000 2122 00001
 2 2716 000 2122 00003
 5 2454 015 0626 00001
 4 2457 000 3063 00001
 2 2457 000 3063 00004
 4 2716 000 2122 00001
 2 2716 000 2122 00003
 4 2052 032 2621 00002
 4 2621 021 2052 00001
 5 2621 032 2052 00003
 3 2621 032 2052 00004
 5 2621 032 2052 00003
 3 2621 032 2052 00004
 5 2621 032 2052 00003
 3 2052 032 2621 00004
 3 2621 032 2052 00004
 2 2052 020 2621 00037
 2 2621 021 2052 00037
 5 2632 003 3150 00003
 5 2635 001 3150 00003
 3 2632 003 3150 00004
 3 2635 001 3150 00002
 4 2161 021 2152 00001
 4 2152 035 2161 00003
 2 2161 021 2152 00004
 2 2152 035 2161 00004
 3 2043 004 1065 00004
 5 2632 003 3150 00003
 5 2635 001 3150 00003
 3 2632 003 3150 00004
 3 2635 001 3150 00002
 5 2043 004 1065 00001
 3 2544 006 2571 00002
 3 2043 004 1065 00004
 5 2043 004 1065 00003
 3 2043 004 1065 00004
 5 2043 004 1065 00001
 3 2043 004 1065 00004
 4 2417 007 2520 00001
 5 2417 007 2520 00001
 3 2417 007 2520 00004
 3 2520 005 2417 00004
 4 2417 007 2520 00001
 4 2520 005 2417 00001
 5 2417 007 2520 00001
 3 2417 007 2520 00004
 3 2520 005 2417 00004
 4 2716 000 2122 00001
 4 2122 002 2716 00001
 2 2716 000 2122 00003
 2 2122 002 2716 00003
 4 3224 002 3033 00001
 4 3033 003 3224 00001
 4 2122 001 2340 00001
 5 2122 001 2340 00001
 3 2341 002 1305 00002
 3 2122 001 2340 00002
 3 2340 001 2122 00002
 4 2052 032 2621 00002
 4 2621 021 2052 00001
 5 2621 032 2052 00003
 3 2052 020 2621 00037
 3 2621 021 2052 00037
 2 2052 032 2621 00004
 2 2621 032 2052 00004
 5 2043 004 1065 00001
 3 2043 004 1065 00004
 2 3033 003 3224 00004
 2 3224 002 3033 00004
 5 2043 004 1065 00001
 3 2043 004 1065 00004
 5 2043 004 1065 00001
 3 2043 004 1065 00004
 4 3124 002 3243 00001
 5 3124 002 3243 00001
 3 3124 002 3243 00002
 5 2043 004 1065 00001
 4 3124 002 3243 00001
 5 3124 002 3243 00001
 3 3124 002 3243 00002
 3 2043 004 1065 00004
 5 2043 004 1065 00003
 3 2043 004 1065 00004
 4 3124 002 3243 00001
 5 3124 002 3243 00001
 3 3124 002 3243 00002
 4 2575 006 3416 00001
 5 2575 006 3416 00001
 3 2575 006 3416 00001
 4 3124 002 3243 00001
 5 3124 002 3243 00001
 5 2043 004 1065 00001
 3 2043 004 1065 00004
 3 3124 002 3243 00002
 5 2043 004 1065 00001
 5 2134 004 1610 00003
 3 2134 004 1610 00001
 4 3124 002 3243 00001
 5 3124 002 3243 00001
 3 3124 002 3243 00002
 4 3124 002 3243 00001
 5 3124 002 3243 00001
 3 3124 002 3243 00002
 4 3124 002 3243 00001
 5 3124 002 3243 00001
 3 3124 002 3243 00002
 4 2066 002 2364 00001
 4 2364 005 2066 00001
 2 2066 002 2364 00004
 2 2364 005 2066 00004
 4 2066 002 2364 00001
 4 2364 005 2066 00001
 2 2066 002 2364 00004
 2 2364 005 2066 00004
 3 2043 004 1065 00004
 5 2043 004 1065 00001
 4 2042 002 2503 00001
 2 2042 002 2503 00004
 4 2216 032 2055 00001
 2 2216 032 2055 00037
 3 3016 007 3020 00004
 3 3017 001 3020 00004
 4 2417 007 2520 00001
 3 2070 000 3020 00004
 3 3020 002 2070 00004
 4 2520 005 2417 00001
 5 2417 007 2520 00001
 3 2417 007 2520 00004
 3 2520 005 2417 00004
 4 2052 032 2621 00002
 4 2621 032 2052 00002
 4 2052 020 2621 00001
 4 2621 021 2052 00001
 5 2052 020 2621 00001
 3 2052 032 2621 00004
 3 2621 032 2052 00004
 2 2052 020 2621 00037
 2 2621 021 2052 00037
 4 2152 035 2161 00001
 4 2161 021 2152 00003
 2 2152 035 2161 00004
 2 2161 021 2152 00004
 5 2724 001 0670 00003
 3 2724 001 0670 00004
 4 2052 032 2621 00002
 4 2621 032 2052 00002
 4 2052 020 2621 00001
 4 2621 021 2052 00001
 5 2052 020 2621 00001
 3 2052 020 2621 00037
 3 2621 021 2052 00037
 2 2052 032 2621 00004
 2 2621 032 2052 00004
 5 2476 005 0457 00001
 3 2476 005 0457 00002
 4 2052 032 2621 00002
 4 2621 032 2052 00002
 4 2052 020 2621 00001
 4 2621 021 2052 00001
 5 2052 020 2621 00001
 3 2052 032 2621 00004
 3 2621 032 2052 00004
 2 2052 020 2621 00037
 2 2621 021 2052 00037
 4 2052 032 2621 00002
 4 2621 032 2052 00002
 4 2052 020 2621 00001
 4 2621 021 2052 00001
 5 2052 020 2621 00001
 3 2052 032 2621 00004
 3 2621 032 2052 00004
 2 2052 020 2621 00037
 2 2621 021 2052 00037
 4 2052 032 2621 00001
 4 2621 032 2052 00002
 4 2052 020 2621 00001
 4 2621 021 2052 00001
 5 2052 020 2621 00001
 3 2052 020 2621 00037
 3 2621 021 2052 00037
 2 2052 032 2621 00004
 2 2621 032 2052 00004
 4 2052 032 2621 00002
 4 2621 032 2052 00002
 4 2052 020 2621 00001
 4 2621 021 2052 00001
 5 2052 020 2621 00001
 4 2372 001 2164 00001
 3 2052 020 2621 00037
 3 2621 021 2052 00037
 4 2164 012 2372 00001
 5 2372 001 2164 00001
 2 2052 032 2621 00004
 2 2621 032 2052 00004
 3 2164 012 2372 00004
 3 2372 001 2164 00004
 4 3124 002 3243 00001
 5 3124 002 3243 00001
 3 3124 002 3243 00002
 4 2527 000 2111 00001
 2 2527 000 2111 00001
 4 2527 003 2575 00001
 2 2527 003 2575 00001
 4 2527 000 2111 00001
 2 2527 000 2111 00001
 4 2527 000 2111 00001
 2 2527 000 2111 00001
 4 2612 007 3277 00001
 2 2612 007 3277 00004
 4 3277 000 2612 00001
 2 3277 000 2612 00004
 4 2152 035 2161 00001
 4 2161 021 2152 00003
 4 2527 001 2122 00001
 2 2527 001 2122 00001
 2 2152 035 2161 00004
 2 2161 021 2152 00004
 4 2612 007 3277 00001
 5 2612 007 3277 00001
 3 2612 007 3277 00004
 5 2554 015 3326 00003
 5 2653 011 3326 00003
 3 2554 015 3326 00004
 3 2653 011 3326 00002
 3 2765 003 2761 00004
 4 2052 032 2621 00002
 4 2621 032 2052 00002
 4 2052 020 2621 00001
 4 2621 021 2052 00001
 2 2052 020 2621 00027
 2 2621 021 2052 00027
 2 2052 032 2621 00004
 2 2621 032 2052 00004
 4 3124 002 3243 00001
 5 3124 002 3243 00001
 3 3124 002 3243 00002
 3 2762 002 2761 00004
 3 2761 000 2762 00004
 3 2043 004 1065 00004
 5 2043 004 1065 00001
 5 2632 003 3150 00003
 5 2635 001 3150 00003
 3 2632 003 3150 00004
 3 2635 001 3150 00002
 3 2053 033 2604 00027
 3 2217 034 2604 00037
 3 2131 000 2604 00004
 3 2166 000 2604 00004
 3 2312 001 2604 00004
 3 2314 001 2604 00004
 3 2537 000 2604 00004
 3 2402 002 2604 00004
 3 2306 001 2604 00004
 3 3007 000 2604 00004
 3 2604 006 2241 00004
 3 2125 000 2604 00004
 3 2604 001 2125 00004
 4 2330 001 2365 00001
 4 2365 004 2330 00001
 5 2330 001 2365 00001
 3 2330 001 2365 00004
 3 2365 004 2330 00004
 4 2417 007 2520 00001
 4 2520 005 2417 00001
 5 2417 007 2520 00001
 3 2417 007 2520 00004
 3 2520 005 2417 00004
 4 2066 002 2364 00001
 4 2364 005 2066 00001
 2 2066 002 2364 00004
 2 2364 005 2066 00004
 3 2043 004 1065 00004
 5 2043 004 1065 00003
 3 2043 004 1065 00004
 5 2043 004 1065 00003
 3 2043 004 1065 00004
 5 2043 004 1065 00001
 5 2125 000 2604 00003
 5 2314 001 2604 00003
 5 2131 000 2604 00003
 5 2402 002 2604 00003
 5 2217 034 2604 00003
 5 2312 001 2604 00003
 5 2166 000 2604 00003
 5 3007 000 2604 00003
 5 2053 033 2604 00003
 5 2537 000 2604 00003
 5 2306 001 2604 00003
 3 2217 034 2604 00037
 3 2053 033 2604 00027
 3 2125 000 2604 00004
 3 2131 000 2604 00004
 3 2166 000 2604 00004
 3 2312 001 2604 00004
 3 2314 001 2604 00004
 3 2537 000 2604 00004
 3 2306 001 2604 00004
 3 2402 002 2604 00004
 3 3007 000 2604 00004
 5 2402 002 2604 00003
 5 2131 000 2604 00003
 5 2314 001 2604 00003
 5 2217 034 2604 00003
 5 2166 000 2604 00003
 5 2312 001 2604 00003
 5 2537 000 2604 00003
 5 3007 000 2604 00003
 5 2125 000 2604 00003
 5 2053 033 2604 00003
 5 2306 001 2604 00003
 3 2217 034 2604 00037
 3 2053 033 2604 00027
 3 2131 000 2604 00004
 3 2166 000 2604 00004
 3 2125 000 2604 00004
 3 2312 001 2604 00004
 3 2314 001 2604 00004
 3 2402 002 2604 00004
 3 2306 001 2604 00004
 3 3007 000 2604 00004
 3 2537 000 2604 00004
 5 2402 002 2604 00003
 5 2131 000 2604 00003
 5 2217 034 2604 00003
 5 2166 000 2604 00003
 5 2312 001 2604 00003
 5 2053 033 2604 00003
 5 3007 000 2604 00003
 5 2125 000 2604 00003
 5 2314 001 2604 00003
 5 2306 001 2604 00003
 5 2537 000 2604 00003
 3 2053 033 2604 00037
 3 2217 034 2604 00037
 3 2166 000 2604 00004
 3 2131 000 2604 00004
 3 2402 002 2604 00004
 3 2125 000 2604 00004
 3 2312 001 2604 00004
 5 2217 034 2604 00003
 5 2053 033 2604 00003
 5 2131 000 2604 00003
 5 2166 000 2604 00003
 5 2312 001 2604 00003
 5 2402 002 2604 00003
 5 2125 000 2604 00003
 3 2053 033 2604 00037
 3 2217 034 2604 00037
 5 2053 033 2604 00003
 5 2217 034 2604 00003
 3 2053 033 2604 00037
 3 2217 034 2604 00037
 3 2125 000 2604 00004
 3 2312 001 2604 00004
 3 2131 000 2604 00004
 3 2166 000 2604 00004
 3 2306 001 2604 00004
 3 3007 000 2604 00004
 3 2402 002 2604 00004
 3 2537 000 2604 00004
 3 2314 001 2604 00004
 5 2402 002 2604 00003
 5 2053 033 2604 00003
 5 2166 000 2604 00003
 5 2217 034 2604 00003
 5 3007 000 2604 00003
 5 2312 001 2604 00003
 5 2125 000 2604 00003
 5 2537 000 2604 00003
 5 2306 001 2604 00003
 5 2314 001 2604 00003
 5 2131 000 2604 00003
 3 2217 034 2604 00037
 3 2053 033 2604 00027
 3 2125 000 2604 00004
 3 2166 000 2604 00004
 3 2312 001 2604 00004
 3 2402 002 2604 00004
 3 3007 000 2604 00004
 3 2306 001 2604 00004
 3 2131 000 2604 00004
 3 2314 001 2604 00004
 3 2537 000 2604 00004
 5 2314 001 2604 00003
 5 2125 000 2604 00003
 5 2217 034 2604 00003
 5 2306 001 2604 00003
 5 2402 002 2604 00003
 5 2537 000 2604 00003
 5 3007 000 2604 00003
 5 2053 033 2604 00003
 5 2131 000 2604 00003
 5 2166 000 2604 00003
 5 2312 001 2604 00003
 3 2217 034 2604 00037
 3 2053 033 2604 00027
 3 2125 000 2604 00004
 3 2166 000 2604 00004
 3 2131 000 2604 00004
 3 2402 002 2604 00004
 3 2306 001 2604 00004
 3 2314 001 2604 00004
 3 3007 000 2604 00004
 3 2312 001 2604 00004
 3 2537 000 2604 00004
 5 2314 001 2604 00003
 5 2402 002 2604 00003
 5 2217 034 2604 00003
 5 2125 000 2604 00003
 5 2131 000 2604 00003
 5 2053 033 2604 00003
 5 2166 000 2604 00003
 5 2537 000 2604 00003
 5 3007 000 2604 00003
 5 2312 001 2604 00003
 5 2306 001 2604 00003
 3 2053 033 2604 00037
 3 2217 034 2604 00037
 5 2053 033 2604 00003
 5 2217 034 2604 00003
 3 2053 033 2604 00020
 3 2217 034 2604 00037
 5 2053 033 2604 00003
 5 2217 034 2604 00003
 3 2217 034 2604 00037
 3 2053 033 2604 00037
 5 2217 034 2604 00003
 5 2053 033 2604 00003
 3 2217 034 2604 00037
 5 2217 034 2604 00003
 3 2053 033 2604 00027
 3 2043 004 1065 00004
 3 2217 034 2604 00037
 3 2125 000 2604 00004
 3 2166 000 2604 00004
 3 2131 000 2604 00004
 3 3007 000 2604 00004
 3 2312 001 2604 00004
 3 2306 001 2604 00004
 3 2314 001 2604 00004
 5 2053 033 2604 00003
 5 2217 034 2604 00003
 5 2125 000 2604 00003
 5 3007 000 2604 00003
 5 2131 000 2604 00003
 5 2166 000 2604 00003
 5 2306 001 2604 00003
 5 2312 001 2604 00003
 3 2053 033 2604 00027
 5 2314 001 2604 00003
 3 2217 034 2604 00037
 5 2043 004 1065 00003
 5 2217 034 2604 00003
 5 2053 033 2604 00003
 3 2217 034 2604 00037
 3 2053 033 2604 00027
 3 2125 000 2604 00004
 3 2166 000 2604 00004
 3 2131 000 2604 00004
 3 2312 001 2604 00004
 3 2306 001 2604 00004
 3 3007 000 2604 00004
 3 2402 002 2604 00004
 3 2314 001 2604 00004
 3 2537 000 2604 00004
 5 2053 033 2604 00003
 5 2217 034 2604 00003
 5 2131 000 2604 00003
 5 2166 000 2604 00003
 5 2306 001 2604 00003
 5 2537 000 2604 00003
 5 2402 002 2604 00003
 5 2312 001 2604 00003
 5 2125 000 2604 00003
 5 3007 000 2604 00003
 5 2314 001 2604 00003
 3 2217 034 2604 00037
 3 2053 033 2604 00037
 5 2217 034 2604 00003
 5 2053 033 2604 00003
 3 2217 034 2604 00037
 3 2131 000 2604 00004
 3 2166 000 2604 00004
 3 2312 001 2604 00004
 3 2125 000 2604 00004
 3 2314 001 2604 00004
 3 2306 001 2604 00004
 3 2537 000 2604 00004
