4338084 574315217 4561  0 4271  09110311330         392        1840         22329110311333      2 3 0764137NISSANCMT;                4288  0       0       000   048623487660    00     143      0              0          
4338085 574315317 4561  0 4271  09110311330          67          39          1069110311333      2 2 0764137NISSANCMT;                4288  0       0       000   048623487660    00     143      0              0          
4338572 574316217 4561  0 4271  09110311331         312        1764         20769110311336      6 3 0764137NISSANCMT;                4288  0       0       000   048657489870    00     330      0              0          
4338573 574316417 4561  0 4271  09110311331          67          39          1069110311336      6 2 0764137NISSANCMT;                4288  0       0       000   048657489870    00     330      0              0          
4340189 574314117 4561  0 4271  09110311333         215        1507         17229110311334      1 3 0764137NISSANCMT;                4288  0       0       000   048763488240    00      61      0              0          
4340190 574314217 4561  0 4271  09110311333          67          39          1069110311334      1 2 0764137NISSANCMT;                4288  0       0       000   048763488240    00      61      0              0          
4341518 574314717 4561  0 4271  09110311334         244        1653         18979110311340      6 3 0764137NISSANCMT;                4288  0       0       000   048848492230    00     375      0              0          
4341519 574315017 4561  0 4271  09110311334          67          39          1069110311340      6 2 0764137NISSANCMT;                4288  0       0       000   048848492230    00     375      0              0          
4341531 574315217 4561  0 4271  09110311334       34887       34575        694629110311341      7 3 0764137NISSANCMT;                4288  0       0       000   048849492680    00     419      0              0          
4341532 574315317 4561  0 4271  09110311334          67          39          1069110311341      7 2 0764137NISSANCMT;                4288  0       0       000   048849492680    00     419      0              0          
4343415 574315517 4561  0 4271  09110311336         186        1471         16579110311337      1 3 0764137NISSANCMT;                4288  0       0       000   048974490260    00      52      0              0          
4343416 574316017 4561  0 4271  09110311336          67          39          1069110311337      1 2 0764137NISSANCMT;                4288  0       0       000   048974490260    00      52      0              0          
4344122 574316117 4561  0 4271  09110311337         512        2093         26059110311347     10 3 0764137NISSANCMT;                4288  0       0       000   049019495920    00     573      0              0          
4344134 574316217 4561  0 4271  09110311337          67          39          1069110311347     10 2 0764137NISSANCMT;                4288  0       0       000   049020495920    00     572      0              0          
4348311 574314217 4561  0 4271  09110311341         251        1685         19369110311345      4 3 0764137NISSANCMT;                4288  0       0       000   049276495040    00     228      0              0          
4348312 574314717 4561  0 4271  09110311341          67          39          1069110311345      4 2 0764137NISSANCMT;                4288  0       0       000   049276495040    00     228      0              0          
4348446 574315117 4561  0 4271  09110311341         885         897         17829110311342      1 3 0764137NISSANCMT;                4288  0       0       000   049283493170    00      34      0              0          
