 8315, 4325,602070,930111,2138,2138,77866,77870,           4,          49,           53
 4525, 4325,772356,930111,2139,2140,77939,77979,        2695,         123,         2818
 8315, 4325,602070,930111,2139,2139,77948,77952,           4,          49,           53
 7415, 4325,654034,930111,2139,2140,77962,77992,         111,          59,          170
   40, 4325, 44454,930111,2140,2140,77978,78007,         162,         192,          354
 7152, 4325,545432,930111,2140,2141,78022,78052,        1827,          37,         1864
   40, 4325,471645,930111,2141,2141,78067,78089,         186,         261,          447
11864, 4325,741665,930111,2141,2141,78074,78085,         124,          63,          187
 3900, 4325,550141,930111,2142,2142,78114,78148,          76,         186,          262
   40, 4325,471645,930111,2143,2143,78170,78203,         156,         197,          353
   40, 4325,226027,930111,2144,2144,78211,78231,         867,         569,         1436
 8315, 4325,602070,930111,2144,2144,78213,78217,           4,          49,           53
 8315, 4325,602070,930111,2144,2144,78222,78226,           4,          49,           53
 8315, 4325,602070,930111,2144,2144,78231,78234,           4,          49,           53
 8315, 4325,602070,930111,2145,2145,78284,78288,           4,          49,           53
 8315, 4325,602070,930111,2145,2150,78316,78623,          77,          59,          136
   40, 4325, 44460,930111,2147,2148,78425,78453,         162,         192,          354
   40, 4325,471646,930111,2149,2149,78538,78561,         186,         261,          447
   40, 4325,470331,930111,2151,2151,78639,78674,         156,         197,          353
 8315, 4325,602070,930111,2152,2152,78700,78704,           4,          49,           53
 8315, 4325,602070,930111,2152,2152,78731,78735,           4,          49,           53
 3699, 4325,446170,930111,2153,2153,78765,78807,          79,        1073,         1152
 8315, 4325,602070,930111,2153,2153,78766,78770,           4,          49,           53
 8315, 4325,602070,930111,2154,2154,78848,78852,           4,          49,           53
   40, 4325, 44460,930111,2155,2155,78873,78902,         162,         192,          354
   40, 4325,226027,930111,2155,2156,78913,78933,         867,         569,         1436
 8315, 4325,602070,930111,2155,2200,78921,79227,          77,          59,          136
   40, 4325,471647,930111,2157,2157,79005,79027,         186,         261,          447
   40, 4325,471656,930111,2158,2159,79107,79142,         156,         198,          354
 8315, 4325,602070,930111,2159,2159,79113,79117,           4,          49,           53
 8315, 4325,602070,930111,2159,2159,79122,79126,           4,          49,           53
 8315, 4325,602070,930111,2159,2159,79131,79136,           4,          49,           53
 8315, 4325,602070,930111,2160,2160,79184,79189,           4,          49,           53
 7152, 4325,545432,930111,2200,2201,79223,79283,        7507,          85,         7592
   40, 4325,226027,930111,2201,2202,79268,79290,         866,         569,         1435
 8315, 4325,536112,930111,2202,2204,79318,79450,         231,        1396,         1627
   40, 4325, 44466,930111,2202,2203,79322,79351,         162,         192,          354
   40, 4325,226027,930111,2202,2203,79342,79364,         866,         569,         1435
   40, 4325,226027,930111,2204,2204,79411,79432,         865,         569,         1434
   40, 4325,453767,930111,2204,2206,79452,79553,         957,         632,         1589
 4325, 7152,545432,930111,2204,2205,79468,79481,         233,          29,          262
 5164, 4325,772356,930111,2205,2205,79474,79511,        3017,         123,         3140
   40, 4325,471643,930111,2205,2205,79477,79501,         186,         262,          448
 8315, 4325,602070,930111,2205,2211,79525,79831,          77,          59,          136
   40, 4325,470331,930111,2206,2207,79581,79618,         156,         197,          353
 8315, 4325,602070,930111,2207,2207,79599,79604,           4,          49,           53
 8315, 4325,602070,930111,2207,2207,79632,79635,           4,          49,           53
 8315, 4325,536112,930111,2208,2212,79657,79916,         507,         538,         1045
 8315, 4325,602070,930111,2208,2208,79666,79671,           4,          49,           53
 8315, 4325,602070,930111,2209,2209,79748,79753,           4,          49,           53
   40, 4325, 44454,930111,2210,2210,79772,79801,         162,         192,          354
 7152, 4325,545432,930111,2210,2211,79821,79834,         666,          25,          691
 7415, 4325,654034,930111,2212,2214,79914,80068,        5893,         342,         6235
   40, 4325,471650,930111,2213,2213,79967,79991,         186,         261,          447
 8315, 4325,602070,930111,2214,2214,80014,80018,           4,          49,           53
 8315, 4325,602070,930111,2214,2214,80022,80026,           4,          49,           53
 8315, 4325,602070,930111,2214,2214,80032,80035,           4,          49,           53
   40, 4325,471645,930111,2215,2215,80076,80113,         156,         197,          353
 8315, 4325,602070,930111,2215,2215,80084,80089,           4,          49,           53
 8315, 4325,602070,930111,2215,2221,80129,80451,         157,        3252,         3409
   40, 4325, 44466,930111,2217,2218,80223,80252,         162,         192,          354
 3173, 4325,452720,930111,2219,2219,80312,80345,          76,         233,          309
 7152, 4325,545432,930111,2220,2221,80421,80445,        2604,          37,         2641
   40, 4325,470331,930111,2221,2221,80459,80485,         186,         261,          447
 8315, 4325,602070,930111,2222,2222,80499,80503,           4,          49,           53
   74, 2606,613717,930111,2222,2222,80506,80539,          97,         307,          404
 8315, 4325,602070,930111,2222,2222,80531,80535,           4,          49,           53
   40, 4325, 64470,930111,2223,2229,80552,80920,         184,         249,          433
 8315, 4325,602070,930111,2223,2223,80566,80571,           4,          49,           53
   40, 4325,471647,930111,2223,2223,80568,80606,         156,         197,          353
 8315, 4325,602070,930111,2224,2231,80629,81053,         376,         137,          513
 8315, 4325,602070,930111,2224,2224,80648,80653,           4,          49,           53
   40, 4325, 44454,930111,2225,2225,80674,80703,         162,         192,          354
 7415, 4325,772356,930111,2228,2228,80852,80890,        3104,         123,         3227
 8315, 4325,602070,930111,2229,2229,80914,80917,           4,          49,           53
 8315, 4325,602070,930111,2229,2229,80922,80926,           4,          49,           53
 8315, 4325,602070,930111,2229,2229,80931,80935,           4,          49,           53
   40, 4325,470331,930111,2229,2230,80957,80983,         186,         261,          447
 8315, 4325,602070,930111,2230,2230,80984,80988,           4,          49,           53
 7152, 4325,545432,930111,2230,2231,81023,81037,        1184,          25,         1209
   40, 4325,471650,930111,2231,2232,81065,81105,         156,         197,          353
11864, 4325,741665,930111,2232,2232,81106,81118,         124,          63,          187
   40, 4325, 44453,930111,2232,2233,81129,81165,         162,         192,          354
 5164, 2606,613717,930111,2234,2238,81264,81453,       42844,         377,        43221
 8315, 4325,602070,930111,2236,2241,81351,81657,          77,          59,          136
 8315, 4325,602070,930111,2237,2237,81399,81403,           4,          49,           53
 8315, 4325,602070,930111,2237,2237,81431,81435,           4,          49,           53
 8315, 4325,602070,930111,2238,2238,81466,81470,           4,          49,           53
   40, 4325,471646,930111,2238,2238,81472,81498,         186,         261,          447
 7415, 4325,772356,930111,2238,2239,81488,81518,        2007,         108,         2115
 8315, 4325,602070,930111,2239,2239,81548,81553,           4,          49,           53
   40, 4325, 44465,930111,2240,2240,81589,81617,         162,         192,          354
   40, 4325,470331,930111,2240,2241,81592,81630,         156,         197,          353
 7152, 4325,545432,930111,2240,2241,81621,81644,        1184,          25,         1209
 3900, 4325,550141,930111,2241,2241,81633,81662,          82,         186,          268
 2606, 4325,545432,930111,2241,2242,81636,81734,       43714,          25,        43739
 8315, 4325,602070,930111,2244,2244,81813,81816,           4,          49,           53
 8315, 4325,602070,930111,2244,2244,81822,81825,           4,          49,           53
 8315, 4325,602070,930111,2244,2244,81831,81834,           4,          49,           53
 8315, 4325,602070,930111,2245,2245,81884,81889,           4,          49,           53
 8315, 4325,602070,930111,2246,2251,81955,82261,          77,          59,          136
 7415, 4325,654034,930111,2246,2248,81962,82081,         255,        1410,         1665
   40, 4325,471650,930111,2247,2247,81991,82018,         186,         261,          447
 5164, 4325,772356,930111,2247,2248,82000,82066,        7866,         153,         8019
   40, 4325, 44466,930111,2247,2248,82043,82072,         162,         192,          354
   40, 4325,471647,930111,2248,2249,82104,82150,         156,         197,          353
 7415, 4325,741665,930111,2250,2253,82219,82389,       19768,         663,        20431
 2080, 4325,446170,930111,2251,2252,82252,82319,         334,         331,          665
 8315, 4325,602070,930111,2252,2252,82299,82303,           4,          49,           53
 8315, 4325,602070,930111,2252,2252,82331,82335,           4,          49,           53
 8315, 4325,602070,930111,2253,2253,82366,82370,           4,          49,           53
 7415, 4325,654034,930111,2253,2254,82409,82438,         111,          59,          170
 8315, 4325,602070,930111,2254,2254,82448,82453,           4,          49,           53
   40, 4325, 44462,930111,2255,2255,82496,82524,         162,         192,          354
   40, 4325,471646,930111,2255,2256,82503,82532,         186,         261,          447
 8315, 4325,602070,930111,2256,2301,82559,82865,          77,          59,          136
   40, 4325,471645,930111,2257,2258,82620,82655,         156,         197,          353
 8315, 4325,602070,930111,2259,2259,82713,82717,           4,          49,           53
 8315, 4325,602070,930111,2259,2259,82722,82726,           4,          49,           53
 7415, 4325,654034,930111,2259,2259,82729,82759,         111,          59,          170
 8315, 4325,602070,930111,2259,2259,82731,82736,           4,          49,           53
 8315, 4325,602070,930111,2260,2260,82785,82788,           4,          49,           53
 7152, 4325,545432,930111,2300,2302,82823,82904,       10347,         109,        10456
   40, 4325,547263,930111,2302,2306,82942,83186,         951,         636,         1587
   40, 4325, 44456,930111,2302,2303,82945,82973,         162,         192,          354
 4525, 4325,772356,930111,2303,2307,82955,83202,       35498,         333,        35831
 8315, 4325,536112,930111,2305,2306,83119,83152,         100,          48,          148
 8315, 4325,602070,930111,2306,2311,83163,83470,          77,          59,          136
   40, 4325,547263,930111,2307,2308,83195,83268,         958,         638,         1596
 8315, 4325,602070,930111,2307,2307,83200,83203,           4,          49,           53
 8315, 4325,602070,930111,2307,2307,83231,83235,           4,          49,           53
 8315, 4325,602070,930111,2308,2308,83266,83270,           4,          49,           53
 8315, 4325,602070,930111,2309,2309,83348,83353,           4,          49,           53
   40, 4325, 44466,930111,2310,2310,83392,83420,         162,         192,          354
 7152, 4325,545432,930111,2310,2311,83421,83452,        3506,          49,         3555
  602, 4325,550141,930111,2311,2320,83444,84006,          60,         186,          246
 5164, 4325,772356,930111,2313,2313,83569,83603,        2475,         123,         2598
 8315, 4325,602070,930111,2314,2314,83613,83618,           4,          49,           53
   40, 4325,471661,930111,2314,2323,83617,84165,         153,         253,          406
 8315, 4325,602070,930111,2314,2314,83622,83627,           4,          49,           53
 8315, 4325,602070,930111,2314,2314,83631,83635,           4,          49,           53
 8315, 4325,602070,930111,2315,2315,83684,83688,           4,          49,           53
 8315, 4325,602070,930111,2316,2321,83768,84074,          77,          59,          136
   40, 4325, 44456,930111,2317,2318,83841,83870,         162,         192,          354
 8315, 4325,536112,930111,2320,2320,84001,84021,          69,          35,          104
 7152, 4325,545432,930111,2320,2321,84025,84039,        1184,          25,         1209
 3900, 4325,550141,930111,2321,2322,84043,84093,          78,         182,          260
   74, 2606,613717,930111,2321,2322,84068,84099,          97,         307,          404
 8315, 4325,602070,930111,2322,2322,84100,84104,           4,          49,           53
 8315, 4325,602070,930111,2322,2322,84131,84136,           4,          49,           53
11864, 4325,741665,930111,2322,2323,84137,84209,         412,       20330,        20742
 8315, 4325,602070,930111,2323,2323,84167,84170,           4,          49,           53
  602, 4325,550141,930111,2323,2325,84198,84302,          85,         189,          274
 8315, 4325,602070,930111,2324,2324,84248,84253,           4,          49,           53
   40, 4325,471646,930111,2326,2331,84340,84667,         183,         259,          442
 8315, 4325,602070,930111,2326,2331,84372,84678,          77,          59,          136
   40, 4325, 44465,930111,2328,2329,84506,84535,         162,         192,          354
 8315, 4325,602070,930111,2329,2329,84513,84517,           4,          49,           53
 8315, 4325,602070,930111,2329,2329,84522,84526,           4,          49,           53
 8315, 4325,602070,930111,2329,2329,84531,84536,           4,          49,           53
 8315, 4325,602070,930111,2330,2330,84584,84589,           4,          49,           53
   40, 4325, 44453,930111,2336,2336,84959,84987,         162,         192,          354
 8315, 4325,602070,930111,2336,2341,84976,85282,          77,          59,          136
 8315, 4325,602070,930111,2337,2337,84999,85004,           4,          49,           53
 3853, 4325,436264,930111,2337,2337,85014,85026,          43,         163,          206
 8315, 4325,602070,930111,2337,2337,85031,85035,           4,          49,           53
18894, 4325,643664,930111,2337,2338,85049,85092,          80,         233,          313
 8315, 4325,602070,930111,2338,2338,85066,85071,           4,          49,           53
 8315, 4325,602070,930111,2339,2339,85148,85153,           4,          49,           53
 7152, 4325,545432,930111,2340,2341,85223,85254,        2863,          37,         2900
   40, 4325,453775,930111,2341,2343,85278,85351,         187,         253,          440
   40, 4325, 44462,930111,2344,2344,85410,85437,         162,         192,          354
 8315, 4325,602070,930111,2344,2344,85413,85417,           4,          49,           53
 8315, 4325,602070,930111,2344,2344,85422,85426,           4,          49,           53
 8315, 4325,602070,930111,2345,2345,85484,85489,           4,          49,           53
 8315, 4325,602070,930111,2346,2351,85580,85886,          77,          59,          136
   40, 4325, 44457,930111,2351,2351,85861,85888,         162,         192,          354
 8315, 4325,602070,930111,2352,2352,85899,85903,           4,          49,           53
 8315, 4325,602070,930111,2352,2352,85931,85935,           4,          49,           53
18894, 4325,643664,930111,2353,2353,85952,85974,          78,         233,          311
 8315, 4325,602070,930111,2353,2353,85967,85971,           4,          49,           53
  222, 4325,654034,930111,2353,2355,86003,86115,         171,         384,          555
 8315, 4325,602070,930111,2354,2354,86049,86053,           4,          49,           53
 4754, 2606,642213,930111,2357,2358,86227,86282,          50,       14054,        14104
   40, 4325, 44462,930111,2359,2359,86312,86340,         162,         192,          354
 8315, 4325,602070,930111,2359,2359,86313,86317,           4,          49,           53
 8315, 4325,602070,930111,2359,2359,86322,86326,           4,          49,           53
 8315, 4325,602070,930111,2359,2359,86331,86335,           4,          49,           53
 8315, 4325,602070,930111,2360,2360,86384,86389,           4,          49,           53
 1593,14702,343404,930108,1720,2359,62391,86399,      101454,       59316,       160770
 8315, 4325,602070,930111,   2,   7,  122,  429,          77,          59,          136
 7415, 4325,654034,930111,   3,   4,  196,  226,         111,          59,          170
14702, 2606,545432,930111,   4,   4,  251,  264,         766,          37,          803
 2606, 2257,545432,930111,   4,   5,  252,  294,        1178,         101,         1279
 8315, 4325,602070,930111,   7,   7,  398,  402,           4,          49,           53
 8315, 4325,602070,930111,   7,   7,  430,  434,           4,          49,           53
 8315, 4325,602070,930111,   8,   8,  464,  468,           4,          49,           53
14702, 2606,545432,930111,   8,   8,  490,  503,         766,          37,          803
 8315, 4325,602070,930111,   9,   9,  547,  552,           4,          49,           53
 8315, 4325,602070,930111,  12,  17,  727, 1035,          77,          59,          136
 8315, 4325,602070,930111,  14,  14,  812,  816,           4,          49,           53
   40, 4325,226026,930111,  14,  14,  815,  862,         926,         626,         1552
 8315, 4325,602070,930111,  14,  14,  818,  822,           4,          49,           53
 8315, 4325,602070,930111,  14,  14,  824,  828,           4,          49,           53
 8315, 4325,602070,930111,  14,  14,  841,  845,           4,          49,           53
14702, 2606,545432,930111,  16,  16,  969,  982,         766,          37,          803
15904, 4325,643664,930111,  21,  22, 1280, 1313,          74,         179,          253
 8315, 4325,602070,930111,  22,  22, 1298, 1302,           4,          49,           53
   74, 2606,613717,930111,  22,  22, 1318, 1349,          97,         307,          404
 8315, 4325,602070,930111,  22,  22, 1330, 1334,           4,          49,           53
 8315, 4325,602070,930111,  22,  27, 1333, 1639,          77,          59,          136
 8315, 4325,602070,930111,  23,  23, 1364, 1368,           4,          49,           53
 3853, 4325,550141,930111,  23,  24, 1404, 1455,          76,         184,          260
 8315, 4325,602070,930111,  24,  24, 1447, 1451,           4,          49,           53
14702, 2606,545432,930111,  24,  24, 1450, 1462,         766,          37,          803
 8315, 4325,602070,930111,  29,  29, 1712, 1716,           4,          49,           53
 8315, 4325,602070,930111,  29,  29, 1718, 1722,           4,          49,           53
 8315, 4325,602070,930111,  29,  29, 1724, 1728,           4,          49,           53
 8315, 4325,602070,930111,  29,  29, 1741, 1746,           4,          49,           53
14702, 2606,545432,930111,  32,  32, 1930, 1942,         766,          37,          803
 8315, 4325,602070,930111,  32,  37, 1938, 2245,          77,          59,          136
 2257, 2606,545432,930111,  35,  35, 2102, 2108,         128,          21,          149
 8315, 4325,602070,930111,  37,  37, 2199, 2203,           4,          49,           53
 8315, 4325,602070,930111,  37,  37, 2230, 2234,           4,          49,           53
11864, 4325,741665,930111,  37,  38, 2243, 2254,         124,          63,          187
 8315, 4325,602070,930111,  38,  38, 2264, 2268,           4,          49,           53
   40, 4325,742360,930111,  38,  39, 2270, 2314,         155,         185,          340
   40, 4325,742332,930111,  39,  39, 2317, 2361,         153,         184,          337
 8315, 4325,602070,930111,  39,  39, 2347, 2351,           4,          49,           53
14702, 2606,545432,930111,  40,  40, 2410, 2422,         766,          37,          803
 2257, 2606,545432,930111,  42,  42, 2522, 2529,         128,          21,          149
 8315, 4325,602070,930111,  42,  48, 2544, 2850,          77,          59,          136
 8315, 4325,602070,930111,  44,  44, 2613, 2616,           4,          49,           53
 8315, 4325,602070,930111,  44,  44, 2618, 2621,           4,          49,           53
 8315, 4325,602070,930111,  44,  44, 2624, 2628,           4,          49,           53
 8315, 4325,602070,930111,  44,  44, 2642, 2646,           4,          49,           53
 4754, 2606,613717,930111,  47,  54, 2826, 3223,          87,        4741,         4828
14702, 2606,545432,930111,  48,  48, 2890, 2904,         766,          37,          803
 8315, 4325,602070,930111,  52,  52, 3098, 3102,           4,          49,           53
 8315, 4325,602070,930111,  52,  52, 3130, 3134,           4,          49,           53
 8315, 4325,602070,930111,  52,  58, 3148, 3454,          77,          59,          136
 8315, 4325,602070,930111,  53,  53, 3164, 3168,           4,          49,           53
 8315, 4325,602070,930111,  54,  54, 3247, 3251,           4,          49,           53
   40, 4325,471656,930111,  55,  56, 3291, 3348,         153,         196,          349
 8315, 4325,602070,930111,  59,  59, 3512, 3516,           4,          49,           53
 8315, 4325,602070,930111,  59,  59, 3518, 3522,           4,          49,           53
 8315, 4325,602070,930111,  59,  59, 3524, 3527,           4,          49,           53
 8315, 4325,602070,930111,  59,  59, 3542, 3546,           4,          49,           53
 1261, 2606,613717,930111, 101, 102, 3639, 3695,          32,         642,          674
 8315, 4325,602070,930111, 103, 108, 3753, 4059,          77,          59,          136
14702, 2606,545432,930111, 104, 104, 3851, 3863,         766,          37,          803
 1261, 2606,642213,930111, 106, 117, 3953, 4615,          40,       12270,        12310
 7415, 4325,654034,930111, 106, 107, 3973, 4003,         111,          59,          170
 8315, 4325,602070,930111, 107, 107, 3998, 4002,           4,          49,           53
 8315, 4325,602070,930111, 107, 107, 4030, 4034,           4,          49,           53
 8315, 4325,602070,930111, 108, 108, 4064, 4068,           4,          49,           53
14702, 2606,545432,930111, 108, 108, 4091, 4102,         766,          37,          803
 2606, 2257,545432,930111, 108, 108, 4091, 4101,         233,          29,          262
 2850, 4325,643664,930111, 108, 109, 4092, 4161,         138,         306,          444
 2606,  832,545432,930111, 109, 109, 4113, 4120,         128,          21,          149
 2606, 7153,545432,930111, 109, 109, 4125, 4132,         233,          29,          262
 8315, 4325,602070,930111, 109, 109, 4147, 4151,           4,          49,           53
 1261, 2606,642213,930111, 112, 125, 4302, 5101,          52,       96949,        97001
 8315, 4325,602070,930111, 113, 118, 4358, 4663,          77,          59,          136
 1261, 2606,613717,930111, 113, 128, 4379, 5258,          65,       75498,        75563
 8315, 4325,602070,930111, 114, 114, 4412, 4416,           4,          49,           53
 8315, 4325,602070,930111, 114, 114, 4418, 4421,           4,          49,           53
 8315, 4325,602070,930111, 114, 114, 4424, 4428,           4,          49,           53
 8315, 4325,602070,930111, 114, 114, 4442, 4446,           4,          49,           53
14702, 2606,545432,930111, 116, 116, 4570, 4583,         766,          37,          803
 2606, 2257,545432,930111, 116, 117, 4572, 4598,         653,          61,          714
   40, 4325,471645,930111, 116, 117, 4584, 4642,         153,         196,          349
 3133, 4325,643664,930111, 116, 118, 4587, 4654,         203,         351,          554
 2850, 4325,654034,930111, 117, 119, 4612, 4745,          65,         171,          236
 1261, 2606,613717,930111, 120, 122, 4816, 4932,          75,        3724,         3799
 8315, 4325,602070,930111, 122, 122, 4898, 4902,           4,          49,           53
 8315, 4325,602070,930111, 122, 122, 4930, 4934,           4,          49,           53
 8315, 4325,602070,930111, 123, 128, 4963, 5268,          77,          59,          136
 8315, 4325,602070,930111, 123, 123, 4964, 4968,           4,          49,           53
   40, 4325,471643,930111, 124, 127, 5033, 5216,         153,         197,          350
 8315, 4325,602070,930111, 124, 124, 5047, 5052,           4,          49,           53
14702, 2606,545432,930111, 124, 124, 5049, 5062,         766,          37,          803
 2606, 2257,545432,930111, 124, 124, 5053, 5069,         443,          45,          488
 2606,  832,545432,930111, 125, 125, 5077, 5091,         443,          45,          488
 3889, 4325,772356,930111, 126, 126, 5169, 5176,         114,          63,          177
11864, 4325,741665,930111, 128, 128, 5272, 5282,         124,          63,          187
 8315, 4325,602070,930111, 129, 129, 5312, 5316,           4,          49,           53
 8315, 4325,602070,930111, 129, 129, 5318, 5321,           4,          49,           53
 8315, 4325,602070,930111, 129, 129, 5324, 5327,           4,          49,           53
   40, 4325,643622,930111, 129, 129, 5339, 5351,         187,         252,          439
 8315, 4325,602070,930111, 129, 129, 5342, 5346,           4,          49,           53
14702, 2606,545432,930111, 132, 132, 5531, 5543,         766,          37,          803
 1261, 2606,642213,930111, 133, 133, 5554, 5599,          92,         346,          438
 8315, 4325,602070,930111, 133, 138, 5567, 5873,          77,          59,          136
   40, 4325,643622,930111, 133, 134, 5608, 5620,         187,         252,          439
 4754, 2606,613717,930111, 134, 138, 5666, 5897,          56,      109050,       109106
 8315, 4325,602070,930111, 137, 137, 5798, 5802,           4,          49,           53
 8315, 4325,602070,930111, 137, 137, 5830, 5834,           4,          49,           53
 8315, 4325,602070,930111, 138, 138, 5864, 5868,           4,          49,           53
 8315, 4325,602070,930111, 139, 139, 5947, 5951,           4,          49,           53
14702, 2606,545432,930111, 140, 140, 6011, 6022,         766,          37,          803
 2606, 2257,545432,930111, 140, 141, 6012, 6057,        1283,         109,         1392
 2606,  832,545432,930111, 141, 141, 6044, 6050,         128,          21,          149
 2606, 7153,545432,930111, 141, 141, 6060, 6065,         128,          21,          149
 4754, 2606,613717,930111, 143, 143, 6153, 6176,          36,         159,          195
 8315, 4325,602070,930111, 143, 148, 6172, 6478,          77,          59,          136
 8315, 4325,602070,930111, 144, 144, 6212, 6216,           4,          49,           53
 8315, 4325,602070,930111, 144, 144, 6218, 6221,           4,          49,           53
 8315, 4325,602070,930111, 144, 144, 6224, 6227,           4,          49,           53
 8315, 4325,602070,930111, 144, 144, 6242, 6247,           4,          49,           53
14702, 2606,545432,930111, 148, 148, 6491, 6503,         766,          37,          803
 8315, 4325,602070,930111, 152, 152, 6699, 6702,           4,          49,           53
 8315, 4325,602070,930111, 152, 152, 6730, 6734,           4,          49,           53
 8315, 4325,602070,930111, 153, 153, 6764, 6768,           4,          49,           53
 8315, 4325,602070,930111, 153, 158, 6777, 7083,          77,          59,          136
 8315, 4325,602070,930111, 154, 154, 6847, 6851,           4,          49,           53
 8315, 4325,602070,930111, 159, 159, 7112, 7116,           4,          49,           53
 8315, 4325,602070,930111, 159, 159, 7118, 7122,           4,          49,           53
16761, 4325, 57066,930111, 159, 201, 7119, 7286,          78,       15762,        15840
 8315, 4325,602070,930111, 159, 159, 7124, 7127,           4,          49,           53
 8315, 4325,602070,930111, 159, 159, 7142, 7146,           4,          49,           53
 3853, 4325,436264,930111, 201, 203, 7277, 7401,          81,        3340,         3421
 8315, 4325,602070,930111, 203, 208, 7382, 7688,          77,          59,          136
14702, 2606,545432,930111, 204, 204, 7451, 7463,         766,          37,          803
   40, 4325,471645,930111, 205, 206, 7517, 7562,         156,         197,          353
 8315, 4325,602070,930111, 207, 207, 7598, 7602,           4,          49,           53
 8315, 4325,602070,930111, 207, 207, 7631, 7634,           4,          49,           53
 8315, 4325,602070,930111, 208, 208, 7664, 7668,           4,          49,           53
 1593,14702,343404,930111, 208, 208, 7666, 7670,         115,         444,          559
14702, 2606,545432,930111, 208, 208, 7691, 7703,         766,          37,          803
 1593, 2606,613717,930111, 209, 209, 7716, 7764,         113,        7158,         7271
 8315, 4325,602070,930111, 209, 209, 7747, 7751,           4,          49,           53
 7415, 4325,654034,930111, 209, 210, 7749, 7779,         111,          59,          170
 3133, 4325,643664,930111, 211, 214, 7869, 8047,          78,         179,          257
 8315, 4325,602070,930111, 213, 218, 7987, 8292,          77,          59,          136
 8315, 4325,602070,930111, 214, 214, 8012, 8017,           4,          49,           53
   40, 4325,776320,930111, 214, 215, 8015, 8081,         186,         250,          436
 8315, 4325,602070,930111, 214, 214, 8018, 8022,           4,          49,           53
 8315, 4325,602070,930111, 214, 214, 8024, 8028,           4,          49,           53
 8315, 4325,602070,930111, 214, 214, 8042, 8047,           4,          49,           53
10265, 2606,613717,930111, 216, 216, 8133, 8153,        2116,         107,         2223
14702, 2606,545432,930111, 216, 216, 8171, 8183,         766,          37,          803
 1593, 4325,602067,930111, 216, 216, 8176, 8184,         114,         118,          232
 2606, 4325,545432,930111, 216, 217, 8183, 8205,        2275,          25,         2300
 1593, 4325,602070,930111, 217, 217, 8207, 8213,         114,         966,         1080
 4754, 2606,642213,930111, 217, 229, 8208, 8930,          42,       46201,        46243
11864, 4325,741665,930111, 218, 219, 8300, 8310,         124,          63,          187
 8315, 4325,602070,930111, 222, 222, 8499, 8502,           4,          49,           53
 8315, 4325,602070,930111, 222, 222, 8530, 8534,           4,          49,           53
 8315, 4325,602070,930111, 223, 223, 8564, 8569,           4,          49,           53
 8315, 4325,602070,930111, 223, 228, 8592, 8897,          77,          59,          136
 8315, 4325,602070,930111, 224, 224, 8648, 8653,           4,          49,           53
14702, 2606,545432,930111, 224, 224, 8651, 8662,         766,          37,          803
 2606, 2257,545432,930111, 224, 225, 8651, 8674,         653,          61,          714
 8315, 4325,602070,930111, 229, 229, 8912, 8916,           4,          49,           53
 8315, 4325,602070,930111, 229, 229, 8918, 8922,           4,          49,           53
 8315, 4325,602070,930111, 229, 229, 8924, 8927,           4,          49,           53
 8315, 4325,602070,930111, 229, 229, 8942, 8946,           4,          49,           53
14702, 2606,545432,930111, 232, 232, 9131, 9143,         766,          37,          803
 8315, 4325,602070,930111, 233, 238, 9197, 9503,          77,          59,          136
 3853, 4325,436264,930111, 235, 236, 9283, 9362,         248,         163,          411
 3853, 4325,436264,930111, 236, 237, 9373, 9421,         307,         263,          570
 8315, 4325,602070,930111, 237, 237, 9399, 9402,           4,          49,           53
 8315, 4325,602070,930111, 237, 237, 9430, 9434,           4,          49,           53
 8315, 4325,602070,930111, 238, 238, 9464, 9467,           4,          49,           53
 8315, 4325,602070,930111, 239, 239, 9547, 9551,           4,          49,           53
14702, 2606,545432,930111, 240, 240, 9611, 9624,         766,          37,          803
 3853, 4325,436264,930111, 240, 241, 9622, 9636,          39,         133,          172
 8315, 4325,602070,930111, 243, 248, 9801,10108,          77,          59,          136
 8315, 4325,602070,930111, 244, 244, 9812, 9817,           4,          49,           53
 8315, 4325,602070,930111, 244, 244, 9818, 9823,           4,          49,           53
 8315, 4325,602070,930111, 244, 244, 9825, 9829,           4,          49,           53
 8315, 4325,602070,930111, 244, 244, 9844, 9848,           4,          49,           53
 3853, 4325,436264,930111, 246, 247, 9966, 9991,          56,         693,          749
14702, 2606,545432,930111, 248, 248,10090,10103,         766,          37,          803
 8315, 4325,602070,930111, 252, 252,10298,10303,           4,          49,           53
 8315, 4325,602070,930111, 252, 252,10330,10334,           4,          49,           53
 8315, 4325,602070,930111, 253, 253,10364,10369,           4,          49,           53
 8315, 4325,602070,930111, 253, 259,10406,10712,          77,          59,          136
 8315, 4325,602070,930111, 254, 254,10447,10452,           4,          49,           53
 8315, 4325,602070,930111, 259, 259,10712,10717,           4,          49,           53
 8315, 4325,602070,930111, 259, 259,10718,10721,           4,          49,           53
 8315, 4325,602070,930111, 259, 259,10725,10729,           4,          49,           53
 8315, 4325,602070,930111, 259, 259,10744,10748,           4,          49,           53
 7152, 4325,545432,930111, 300, 301,10821,10835,        1184,          25,         1209
 8315, 4325,602070,930111, 304, 309,11011,11317,          77,          59,          136
14702, 2606,545432,930111, 304, 304,11051,11063,         766,          37,          803
 8315, 4325,602070,930111, 307, 307,11199,11202,           4,          49,           53
 8315, 4325,602070,930111, 307, 307,11230,11233,           4,          49,           53
 8315, 4325,602070,930111, 308, 308,11264,11268,           4,          49,           53
